vehicle_id,position_x,position_y,position_z,heading,speed,speed_command,mileage_distance,power_on_time,soc,fuel_level,local_time,chassis_mode,estop,charge_status,task_state_running,task_state_estop,task_state_lock,task_stage,current_task,error_code,target_location,vesselVisitID,mission_type, container1_type,container2_type,vehicle_mode,missionID 
0,-318.3623046875,192.8540496826172,0.0,1.578900694847107,3.563596248626709,3.722239255905152,10179.0,33095118.0,53,0,99,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-320.2815856933594,203.3156890869141,0.0,2.0343446731567383,3.580697774887085,3.683903217315674,10179.0,33095122.0,53,0,100,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-327.9781494140625,210.5179901123047,0.0,2.76860785484314,3.546472311019897,3.651990652084351,10179.0,33095124.0,53,0,101,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-338.6059875488281,211.8876495361328,0.0,3.127737283706665,3.4881906509399414,3.647141695022583,10179.0,33095128.0,53,0,102,1,0,0,1,0,0,2,2,18,15,2,4,40,0,2,2
0,-349.2770080566406,211.7998809814453,0.0,-3.139615774154663,3.5424318313598637,3.624525308609009,10179.0,33095130.0,53,0,103,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-360.0072326660156,211.837646484375,0.0,3.14075779914856,3.702383279800415,3.888002634048462,10179.0,33095134.0,53,0,104,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-372.5881042480469,211.82574462890625,0.0,3.140939950942993,4.809875965118408,5.079424381256104,10179.0,33095136.0,53,0,105,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-388.7181396484375,211.8472900390625,0.0,3.134242057800293,5.640679359436035,5.752762794494629,10179.0,33095140.0,53,0,106,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-406.0267639160156,211.822021484375,0.0,3.12888240814209,5.696417808532715,5.814279556274414,10179.0,33095142.0,53,0,107,1,0,0,1,0,0,2,2,22,15,2,4,40,0,2,2
0,-423.0777587890625,211.8055419921875,0.0,-3.141188144683838,5.68918514251709,5.803769111633301,10179.0,33095144.0,53,0,108,1,0,0,1,0,0,2,2,24,15,2,4,40,0,2,2
0,-440.3750305175781,211.8702392578125,0.0,-3.139959812164306,5.675583362579346,5.778983116149902,10179.0,33095148.0,53,0,109,1,0,0,1,0,0,2,2,12,15,2,4,40,0,2,2
0,-457.36468505859375,211.86708068847656,0.0,-3.1414852142333984,5.675459861755371,5.764101505279541,10179.0,33095150.0,53,0,110,1,0,0,1,0,0,2,2,12,15,2,4,40,0,2,2
0,-474.3721923828125,211.8052673339844,0.0,-3.136389970779419,5.691287994384766,5.761795520782471,10179.0,33095154.0,53,0,111,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-491.5805969238281,211.79083251953125,0.0,-3.141497135162353,5.665877342224121,5.769965171813965,10179.0,33095156.0,53,0,112,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-508.6275939941406,211.80484008789065,0.0,3.1410820484161377,5.559932708740234,5.605517864227295,10179.0,33095160.0,53,0,113,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-524.0493774414062,211.8299560546875,0.0,3.137074708938598,4.33095121383667,4.201181888580322,10179.0,33095162.0,53,0,114,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-532.55615234375,211.81497192382807,0.0,-3.1401619911193848,1.2265002727508545,1.181182026863098,10179.0,33095166.0,53,0,115,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-534.109619140625,211.8165740966797,0.0,3.141303539276123,0.3143691718578338,0.6642982363700867,10179.0,33095168.0,53,0,116,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-535.3524780273438,211.82460021972656,0.0,-3.141366720199585,0.300180971622467,0.3000000119209289,10179.0,33095172.0,53,0,117,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-535.7796020507812,211.8241424560547,0.0,3.1414146423339844,0.1638096570968628,0.3000000119209289,10179.0,33095174.0,53,0,118,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.3956298828125,211.8278961181641,0.0,3.1413302421569824,0.2084038704633712,0.2000000029802322,10179.0,33095178.0,53,0,119,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
